Date,Matchid,PlayerID,PlayerSurname,PlayerForename,Team,TeamId,PassBackward,PassLeft,PassRight,UnsuccessfulBallTouch,SuccessfulBallTouch,TakeOnsOverrun,CompId,SeasId,Touchesopenplayfinalthird,Touchesopenplayoppbox,Touchesopenplayoppsixyards,DeflectedGoals,DeflectedShots,GoalfrompassfromFK,GoalsfromdivingHeaders,GoalsVolleys,FastBreakGoals,FastBreakAttempts,BigChanceCreated,BigChancesScored,BigChancesOnTarget,BigChancesOffTarget,BigChancesBlocked,BigChancesFluffed,IntentionalAssist,IntentionalChancesCreated,SecondAssists,AttackingGroundDuelsWon,AttackingGroundDuelsLost,DefensiveGroundDuelsWon,DefensiveGroundDuelsLost,AttackingAerialDuelsWon,AttackingAerialDuelsLost,DefensiveAerialDuelsWon,DefensiveAerialDuelsLost,CrossesBlocked,StraightRedcard,RedCard2Yellows,TimesTackled,GoalkeeperSmother,SavesDiving,SavesFingertip,SavesParriedSafe,SavesParriedDanger,SavesStanding,SavesReaching,SavesStooping,SavesHands,SavesFeet,SavesBody,GKPickup,SavesCaught,SavesCollected,KeeperSweeperSuccessful,KeeperSweeperUnsuccessful,TotalShotsConceded,TotalBlockedShotsConceded,Xsuccessfulpassesforwards,Xsuccessfulpassesbackwards,Xsuccessfulpassesleft,Xsuccessfulpassesright,PassesReceived,LeftFootShots,ShootingAccuracyLeftFoot,RightFootShots,ShootingAccuracyRightFoot,GKLongDistribution,GKLongAccuracy,GKShortDistribution,GKShortAccuracy,SubPosition
20/02/2019 0:00,100326400,1744100,Jurado,José Manuel,Al-Ahli,677000,100.0,400,800.0,100,100,100,20200,201800,1000,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,300,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,10000,10000,8750,1900,0,0,0,0,0,0,0,0,700
11/01/2019 0:00,100323000,1744100,Jurado,José Manuel,Al-Ahli,677000,900.0,1800,1400.0,100,200,0,20200,201800,1300,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,300,400,300,0,0,0,100,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8462,10000,10000,9286,4500,0,0,100,0,0,0,0,0,0
09/11/2018 0:00,100317300,1744100,Jurado,José Manuel,Al-Ahli,677000,800.0,400,700.0,100,0,100,20200,201800,1400,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,400,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,8750,10000,10000,2100,0,0,100,0,0,0,0,0,0
29/09/2018 0:00,100324600,1744100,Jurado,José Manuel,Al-Ahli,677000,2400.0,700,3000.0,200,400,0,20200,201800,3600,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,900,400,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5455,9583,10000,9000,7500,0,0,0,0,0,0,0,0,0
21/12/2018 0:00,100321500,1744100,Jurado,José Manuel,Al-Ahli,677000,400.0,600,900.0,0,100,100,20200,201800,1400,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,600,900,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,7500,10000,6667,3100,100,0,0,0,0,0,0,0,0
01/09/2018 0:00,100311100,1744100,Jurado,José Manuel,Al-Ahli,677000,800.0,200,800.0,0,100,0,20200,201800,2600,400,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,200,0,600,500,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5294,8750,10000,10000,4100,0,0,200,5000,0,0,0,0,0
08/12/2018 0:00,100319600,1744100,Jurado,José Manuel,Al-Ahli,677000,1000.0,300,2600.0,300,0,100,20200,201800,3500,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,700,200,300,100,100,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6429,9000,10000,9231,5500,0,0,100,10000,0,0,0,0,0
25/10/2018 0:00,100315900,1744100,Jurado,José Manuel,Al-Ahli,677000,1300.0,100,3200.0,0,200,0,20200,201800,1800,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,500,0,0,100,200,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,10000,10000,9375,5400,0,0,0,0,0,0,0,0,0
25/11/2018 0:00,100318300,1744100,Jurado,José Manuel,Al-Ahli,677000,200.0,900,400.0,0,0,0,20200,201800,400,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,10000,8889,10000,1900,0,0,100,10000,0,0,0,0,800
21/09/2018 0:00,100312600,1744100,Jurado,José Manuel,Al-Ahli,677000,1000.0,700,2100.0,200,0,0,20200,201800,2400,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,300,400,100,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,9000,8571,8571,4900,0,0,100,10000,0,0,0,0,0
03/11/2018 0:00,100316700,1744100,Jurado,José Manuel,Al-Ahli,677000,900.0,700,1500.0,300,100,0,20200,201800,2300,300,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,400,0,400,300,0,0,0,0,0,100,100,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5385,10000,8571,6000,4100,0,0,100,10000,0,0,0,0,0
15/09/2018 0:00,100311900,7770600,Jurman,Matthew,Al-Ittihad,131600,100.0,800,1100.0,0,100,0,20200,201800,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,100,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9167,10000,10000,10000,3200,0,0,100,0,0,0,0,0,0
25/10/2018 0:00,100315800,7770600,Jurman,Matthew,Al-Ittihad,131600,200.0,100,800.0,0,0,0,20200,201800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5455,10000,10000,10000,1600,0,0,0,0,0,0,0,0,0
06/12/2018 0:00,100319400,7770600,Jurman,Matthew,Al-Ittihad,131600,100.0,1300,1200.0,100,0,0,20200,201800,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,300,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6316,10000,10000,8333,3100,0,0,0,0,0,0,0,0,0
31/08/2018 0:00,100310900,7770600,Jurman,Matthew,Al-Ittihad,131600,200.0,900,2000.0,100,0,0,20200,201800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,10000,10000,9500,4100,0,0,0,0,0,0,0,0,0
20/09/2018 0:00,100312200,7770600,Jurman,Matthew,Al-Ittihad,131600,0.0,900,1400.0,0,0,0,20200,201800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,100,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5385,0,10000,10000,2600,0,0,0,0,0,0,0,0,0
26/09/2018 0:00,100313000,7770600,Jurman,Matthew,Al-Ittihad,131600,300.0,800,1400.0,0,100,0,20200,201800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,0,0,500,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6250,10000,10000,10000,2700,0,0,0,0,0,0,0,0,0
19/10/2018 0:00,100315000,7770600,Jurman,Matthew,Al-Ittihad,131600,0.0,800,1500.0,0,200,0,20200,201800,500,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,300,200,0,100,200,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6923,0,10000,8667,3500,0,0,0,0,0,0,0,0,0
21/12/2018 0:00,100321400,7770600,Jurman,Matthew,Al-Ittihad,131600,0.0,1500,900.0,0,100,0,20200,201800,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,200,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6087,0,9333,10000,2600,0,0,0,0,0,0,0,0,0
02/12/2018 0:00,100329400,7770600,Jurman,Matthew,Al-Ittihad,131600,200.0,1600,3100.0,0,0,0,20200,201800,200,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,100,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6111,10000,10000,9677,5700,0,0,0,0,0,0,0,0,0
14/12/2018 0:00,100320400,7770600,Jurman,Matthew,Al-Ittihad,131600,0.0,800,1000.0,100,0,0,20200,201800,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6800,0,10000,9000,3400,0,0,0,0,0,0,0,0,0
04/10/2018 0:00,100313600,7770600,Jurman,Matthew,Al-Ittihad,131600,100.0,1200,1500.0,0,0,0,20200,201800,200,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6552,10000,9167,9333,3900,0,0,0,0,0,0,0,0,0
19/10/2018 0:00,100314900,10796800,Kader,,Al-Fateh,677200,1000.0,1400,700.0,300,100,0,20200,201800,1900,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,500,100,100,200,100,0,100,100,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6923,8000,9286,8571,4200,0,0,100,0,0,0,0,0,0
21/12/2018 0:00,100320800,10796800,Kader,,Al-Fateh,677200,800.0,700,1000.0,200,400,0,20200,201800,900,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300,400,100,0,100,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,10000,10000,9000,3300,0,0,100,10000,0,0,0,0,0
10/01/2019 0:00,100322600,10796800,Kader,,Al-Fateh,677200,900.0,200,1000.0,300,200,0,20200,201800,1100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,100,0,200,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7273,10000,5000,9000,3000,0,0,0,0,0,0,0,0,0
08/11/2018 0:00,100316800,10796800,Kader,,Al-Fateh,677200,1200.0,600,700.0,200,200,0,20200,201800,2800,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,100,300,0,0,300,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6667,9167,6667,7143,3100,0,0,100,10000,0,0,0,0,0
31/08/2018 0:00,100310700,10796800,Kader,,Al-Fateh,677200,400.0,300,400.0,100,0,0,20200,201800,600,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,5000,6667,7500,1100,0,0,0,0,0,0,0,0,0
22/11/2018 0:00,100317600,10796800,Kader,,Al-Fateh,677200,300.0,500,700.0,100,100,0,20200,201800,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,100,0,100,0,0,100,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3333,10000,10000,8571,2500,0,0,100,10000,0,0,0,0,0
13/12/2018 0:00,100320100,10796800,Kader,,Al-Fateh,677200,900.0,700,1700.0,100,0,0,20200,201800,1300,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,200,0,0,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,10000,10000,8235,3800,0,0,200,10000,0,0,0,0,0
20/02/2019 0:00,100326400,10796800,Kader,,Al-Fateh,677200,400.0,0,100.0,200,0,0,20200,201800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,200,500,0,0,0,100,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,10000,0,10000,800,0,0,0,0,0,0,0,0,900
04/10/2018 0:00,100313600,10796800,Kader,,Al-Fateh,677200,1400.0,500,1300.0,300,100,0,20200,201800,2000,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,200,200,100,0,200,100,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6667,8571,8000,6923,3700,0,0,100,10000,0,0,0,0,0
08/12/2018 0:00,100319700,10796800,Kader,,Al-Fateh,677200,1000.0,300,1000.0,200,0,0,20200,201800,1000,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,100,0,0,100,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,9000,3333,6000,2900,100,0,200,0,0,0,0,0,0
01/12/2018 0:00,100329100,10796800,Kader,,Al-Fateh,677200,400.0,500,1400.0,300,100,0,20200,201800,1600,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,200,0,200,200,0,300,100,100,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4286,10000,4000,7857,2300,0,0,100,0,0,0,0,0,0
25/10/2018 0:00,100315900,10796800,Kader,,Al-Fateh,677200,500.0,500,1100.0,100,0,0,20200,201800,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,200,100,200,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6667,8000,10000,6364,2900,0,0,0,0,0,0,0,0,0
28/12/2018 0:00,100332300,10796800,Kader,,Al-Fateh,677200,300.0,900,1400.0,100,300,0,20200,201800,2100,300,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,200,200,0,100,400,200,100,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4615,6667,8889,8571,3600,0,0,400,0,0,0,0,0,0
09/03/2019 0:00,100328300,10796800,Kader,,Al-Fateh,677200,900.0,900,1300.0,0,200,0,20200,201800,1300,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,600,100,200,200,0,0,300,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5652,10000,10000,7692,5300,0,0,0,0,0,0,0,0,0
14/02/2019 0:00,100325800,10796800,Kader,,Al-Fateh,677200,300.0,500,100.0,0,0,100,20200,201800,800,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,100,100,0,0,0,100,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,6667,6000,0,1000,0,0,100,10000,0,0,0,0,0
24/09/2018 0:00,100312800,10796800,Kader,,Al-Fateh,677200,400.0,500,900.0,100,100,0,20200,201800,1000,100,0,0,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,100,500,0,200,200,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4286,10000,10000,7778,2200,0,0,400,5000,0,0,0,0,0
04/02/2019 0:00,100324300,10796800,Kader,,Al-Fateh,677200,600.0,700,800.0,300,0,100,20200,201800,1900,400,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,100,0,300,300,200,0,100,200,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,10000,8571,7500,2600,0,0,200,5000,0,0,0,0,0
01/11/2018 0:00,100316000,10796800,Kader,,Al-Fateh,677200,700.0,1300,700.0,300,100,0,20200,201800,1700,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,400,0,0,100,100,100,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,7143,8462,7143,3800,0,0,100,10000,0,0,0,0,0
27/01/2019 0:00,100323300,10796800,Kader,,Al-Fateh,677200,200.0,400,500.0,300,100,0,20200,201800,300,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,100,100,100,200,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3333,10000,7500,8000,1800,0,0,0,0,0,0,0,0,0
28/02/2019 0:00,100327700,10796800,Kader,,Al-Fateh,677200,300.0,700,800.0,100,100,0,20200,201800,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5385,10000,8571,8750,2200,0,0,0,0,0,0,0,0,0
13/09/2018 0:00,100311200,10796800,Kader,,Al-Fateh,677200,400.0,500,600.0,100,0,0,20200,201800,1500,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,0,0,100,500,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,10000,10000,8333,2600,0,0,300,6667,0,0,0,0,0
20/09/2018 0:00,100312100,10796800,Kader,,Al-Fateh,677200,600.0,100,500.0,100,100,0,20200,201800,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,0,0,200,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,10000,8000,1600,0,0,200,10000,0,0,0,0,0
01/03/2019 0:00,100327400,5905200,Kanu,,Al-Raed,677300,400.0,700,900.0,100,0,100,20200,201800,1200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,300,100,600,400,100,200,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,10000,7143,8889,3500,100,0,0,0,0,0,0,0,0
15/02/2019 0:00,100325900,5905200,Kanu,,Al-Raed,677300,400.0,400,1200.0,400,100,0,20200,201800,1000,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,300,100,300,200,100,0,0,100,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,10000,10000,7500,2500,0,0,0,0,0,0,0,0,0
15/03/2019 0:00,100319000,5905200,Kanu,,Al-Raed,677300,100.0,100,400.0,0,0,0,20200,201800,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,10000,10000,7500,300,0,0,0,0,0,0,0,0,800
09/02/2019 0:00,100325000,5905200,Kanu,,Al-Raed,677300,800.0,1000,1400.0,0,0,0,20200,201800,600,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300,200,300,0,100,100,100,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5455,10000,9000,8571,2900,0,0,0,0,0,0,0,0,0
04/02/2019 0:00,100324100,5905200,Kanu,,Al-Raed,677300,600.0,300,400.0,500,200,0,20200,201800,900,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,200,100,300,0,100,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6250,10000,10000,7500,2600,0,0,0,0,0,0,0,0,0
07/03/2019 0:00,100328500,5905200,Kanu,,Al-Raed,677300,0.0,0,300.0,200,0,0,20200,201800,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,500,0,0,0,0,0,0,0,0,1100
29/01/2019 0:00,100323200,5905200,Kanu,,Al-Raed,677300,700.0,1100,1100.0,500,100,0,20200,201800,2000,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,700,1000,300,100,200,100,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,8571,9091,10000,4100,0,0,0,0,0,0,0,0,0
28/01/2019 0:00,100310600,44779700,Kassongo,Kabongo,Al-Wahda,684700,100.0,100,100.0,300,0,0,20200,201800,600,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,10000,10000,700,0,0,200,5000,0,0,0,0,900
04/02/2019 0:00,100324700,44779700,Kassongo,Kabongo,Al-Wahda,684700,100.0,0,100.0,100,100,0,20200,201800,200,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,10000,100,100,0,0,0,0,0,0,0,0
16/03/2019 0:00,100329500,44779700,Kassongo,Kabongo,Al-Wahda,684700,200.0,0,200.0,0,0,0,20200,201800,400,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,5000,200,0,0,0,0,0,0,0,0,900
10/01/2019 0:00,100322600,44779700,Kassongo,Kabongo,Al-Wahda,684700,0.0,100,200.0,100,100,0,20200,201800,800,200,200,0,0,0,0,0,0,0,100,0,0,0,0,0,100,100,0,400,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,700,100,0,100,10000,0,0,0,0,900
25/11/2018 0:00,100318300,24210600,Khaled Al Samiri,,Al-Ittihad,131600,300.0,800,900.0,200,0,100,20200,201800,700,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,0,200,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9091,10000,8750,10000,2700,0,0,0,0,0,0,0,0,400
10/11/2018 0:00,100317200,24210600,Khaled Al Samiri,,Al-Ittihad,131600,1100.0,1400,2000.0,500,100,0,20200,201800,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,100,300,200,0,100,100,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6667,10000,10000,8500,5600,0,0,0,0,0,0,0,0,0
06/12/2018 0:00,100319400,24210600,Khaled Al Samiri,,Al-Ittihad,131600,100.0,600,700.0,100,0,0,20200,201800,1500,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,200,400,0,100,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5714,10000,6667,10000,2200,0,0,0,0,0,0,0,0,400
19/10/2018 0:00,100315000,24210600,Khaled Al Samiri,,Al-Ittihad,131600,100.0,400,500.0,100,200,0,20200,201800,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8333,10000,10000,10000,1200,0,0,0,0,0,0,0,0,400
29/01/2019 0:00,100323900,24210600,Khaled Al Samiri,,Al-Ittihad,131600,300.0,600,500.0,200,0,0,20200,201800,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6667,10000,10000,8000,1600,0,0,0,0,0,0,0,0,1100
08/03/2019 0:00,100328600,24210600,Khaled Al Samiri,,Al-Ittihad,131600,800.0,1500,2100.0,100,100,0,20200,201800,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,600,200,400,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,10000,10000,9048,5300,0,0,100,10000,0,0,0,0,0
01/11/2018 0:00,100316600,24210600,Khaled Al Samiri,,Al-Ittihad,131600,500.0,1100,1000.0,0,0,0,20200,201800,800,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,100,0,100,0,0,0,200,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6818,8000,9091,10000,3500,0,0,0,0,0,0,0,0,700
26/09/2018 0:00,100313000,24210600,Khaled Al Samiri,,Al-Ittihad,131600,400.0,1200,1000.0,100,300,100,20200,201800,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,400,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7333,10000,10000,10000,3800,0,0,0,0,0,0,0,0,0
29/12/2018 0:00,100322300,24210600,Khaled Al Samiri,,Al-Ittihad,131600,300.0,200,200.0,200,100,0,20200,201800,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,100,200,0,200,0,0,100,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6667,10000,10000,10000,1200,0,0,0,0,0,0,0,0,0
02/12/2018 0:00,100329400,24210600,Khaled Al Samiri,,Al-Ittihad,131600,1100.0,1100,1100.0,100,0,0,20200,201800,1300,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8750,9091,8182,10000,4100,0,0,0,0,0,0,0,0,800
14/12/2018 0:00,100320400,24210600,Khaled Al Samiri,,Al-Ittihad,131600,900.0,1000,1200.0,200,0,0,20200,201800,1900,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,200,0,300,300,200,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7857,8889,8000,10000,3400,0,0,200,0,0,0,0,0,0
07/03/2019 0:00,100328500,11018400,Khaled Al-Ghamdi,,Al-Raed,677300,100.0,0,0.0,0,0,0,20200,201800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,900
27/09/2018 0:00,100313200,21676800,Khalid Al-Barakah,,Al-Hazm,684600,300.0,0,1400.0,100,0,100,20200,201800,1700,300,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,100,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7333,10000,0,8571,3200,100,0,0,0,0,0,0,0,0
