"Player ID","Team","Position","Appearances","Starts","Substitute On","Substitute Off","Goals","Shots On Target ( inc goals )","Shots Off Target (inc woodwork)","Total Shots Attempted","Goals to Shots Ratio","Shooting Accuracy","Blocked Shots","Hit Woodwork","Penalties Taken","Penalty Goals","Penalties Saved","Penalties Off Target","Penalties Not Scored","Penalty Success Rate","Attempts from Direct Free-kick","Direct Free-kick Goals","Direct Free-kick On Target","Direct Free-kick Off Target","Goals to Direct Free-kick ratio","Direct Free-kick Accuracy","Blocked Direct Free-kick","Goals from Inside Box","Shots On from Inside Box","Shots Off from Inside Box","Shots from Inside Box","Goals to Shots ratio Inside Box","Shooting Accuracy Inside Box","% shots from Inside Box","% goals from Inside Box","Blocked Shots from Inside Box","Goals from Outside Box","Shots On Target Outside Box","Shots Off Target Outside Box","Shots from Outside Box","Goals to Shots ratio Outside Box","Shooting Accuracy Outside Box","% shots from Outside Box","% goals from Outside Box","Blocked Shots Outside Box","Headed Goals","Headed Shots On Target","Headed Shots Off Target","Headed Shots","Goals / Shots Ratio Headed","Shooting Accuracy Headed","Headed Blocked Shots","Left Foot Goals","Left Foot Shots On Target","Left Foot Shots Off Target","Left Foot Shots","Goals to Shots ratio Left Foot","Shooting Accuracy Left Foot","Left Foot Blocked Shots","Right Foot Goals","Right Foot Shots On Target","Right Foot Shots Off Target","Right Foot Shots","Goals to Shots ratio Right Foot","Shooting Accuracy Right Foot","Right Foot Blocked Shots","Other Goals","Other Shots On Target","Other Shots Off Target","Other Shots","Goals to Shots ratio Other","Shooting Accuracy Other","Other Blocked Shots","Shots Cleared off Line","Shots Cleared off Line Inside Area","Shots Cleared off Line Outside Area","Mishit Shots On Target","Mishit Shots On Target Inside Area","Mishit Shots On Target Outside Area","Shots On (Saved)","Own Goals Conceded","GK when Team forced Own Goal","Goals Open Play","Goals from Corners","Goals from Throws","Goals from Direct Free Kick","Goals from Set Play","Goals from penalties","Goals from Set Pieces %","Attempts Open Play","Attempts from Corners","Attempts from Throws","Attempts from Direct Free Kick","Attempts from Set Play","Attempts from Penalties","Attempts from Set Pieces %","Deflected Goals","Deflected Shots","Goals from diving Headers","Goals - Volleys","Goals as a substitute","Full Name","Goal from pass from FK","Fast Break Goals","Fast Break Attempts","Big Chances Scored","Big Chances On Target","Big Chances Off Target","Big Chances Blocked","Big Chances Fluffed","Big Chance Conversion %","Shots Blocked by Own Player","Second Assists","Preferred Foot","Shots From 20m"
109807.00,"Al-Raed","Defender",14.00,12.00,2.00,1.00,1.00,4.00,6.00,10.00,0.10,0.40,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,1.00,1.00,1.00,2.00,3.00,5.00,0.20,0.40,0.50,1.00,0.00,0.00,2.00,3.00,5.00,0.00,0.40,0.50,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,4.00,6.00,10.00,0.10,0.40,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,1.00,0.00,2.00,1.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,"Mohammed Al-Amri",0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.33,0.00,0.00,"0",7.00
177389.00,"Al-Hilal","Defender",20.00,19.00,1.00,0.00,0.00,4.00,5.00,9.00,0.00,0.44,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,1.00,0.00,0.50,1.00,0.00,3.00,1.00,4.00,0.00,0.75,0.44,0.00,3.00,0.00,1.00,4.00,5.00,0.00,0.20,0.55,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,2.00,0.00,2.00,5.00,7.00,0.00,0.28,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,0.00,2.00,2.00,0.00,0.66,0.00,0.00,0.00,0.00,0.00,"Mohammed Al-Burayk",0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Right",6.00
469102.00,"Al-Baten","Forward",8.00,3.00,5.00,3.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Mohammed Al-Dhafiri",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0",0.00
431233.00,"Ohod","Forward",15.00,10.00,5.00,6.00,1.00,10.00,6.00,16.00,0.06,0.62,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,8.00,4.00,12.00,0.08,0.66,0.75,1.00,0.00,0.00,2.00,2.00,4.00,0.00,0.50,0.25,0.00,0.00,0.00,2.00,1.00,3.00,0.00,0.66,0.00,0.00,1.00,1.00,2.00,0.00,0.50,0.00,1.00,7.00,4.00,11.00,0.09,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,1.00,0.00,0.06,1.00,0.00,0.00,0.00,0.00,"Mohammed Al-Dhaw",0.00,0.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,"0",4.00
110639.00,"Al-Ahli","Defender",16.00,16.00,0.00,2.00,0.00,1.00,4.00,5.00,0.00,0.20,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,0.00,0.00,0.60,0.00,1.00,0.00,1.00,1.00,2.00,0.00,0.50,0.40,0.00,0.00,0.00,0.00,3.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,0.00,1.00,0.00,0.80,0.00,1.00,0.00,0.00,0.00,"Mohammed Al-Fatil",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,"0",2.00
109876.00,"Al-Fateh","Midfielder",22.00,21.00,1.00,2.00,1.00,2.00,3.00,5.00,0.20,0.40,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,3.00,5.00,0.20,0.40,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,3.00,5.00,0.20,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00,0.00,1.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,"Mohammed Al-Fuhaid",0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,"0",6.00
432813.00,"Al-Fateh","Midfielder",21.00,16.00,5.00,4.00,4.00,7.00,9.00,16.00,0.25,0.43,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,3.00,4.00,5.00,9.00,0.33,0.44,0.56,0.75,0.00,1.00,3.00,4.00,7.00,0.14,0.42,0.43,0.25,6.00,0.00,1.00,4.00,5.00,0.00,0.20,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,4.00,6.00,4.00,10.00,0.40,0.60,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,0.25,7.00,8.00,0.00,1.00,0.00,0.00,0.56,1.00,0.00,0.00,0.00,1.00,"Mohammed Al-Majhad",0.00,1.00,1.00,1.00,2.00,1.00,0.00,0.00,0.33,0.00,0.00,"0",14.00
109758.00,"Al-Wahda","Midfielder",3.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Mohammed Al-Qarni",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0",0.00
83696.00,"Al-Nassr","Forward",11.00,3.00,8.00,1.00,1.00,4.00,7.00,11.00,0.09,0.36,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,3.00,7.00,10.00,0.10,0.30,0.90,1.00,3.00,0.00,1.00,0.00,1.00,0.00,1.00,0.09,0.00,1.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,4.00,1.00,5.00,0.20,0.80,4.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,1.00,0.00,0.00,2.00,0.00,0.27,0.00,0.00,0.00,0.00,1.00,"Mohammed Al-Sahlawi",0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.50,0.00,0.00,"Right",3.00
177397.00,"Al-Hazm","Forward",20.00,18.00,2.00,11.00,10.00,25.00,25.00,50.00,0.20,0.50,14.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,2.00,4.00,0.00,0.33,2.00,9.00,14.00,15.00,29.00,0.31,0.48,0.58,0.90,8.00,1.00,11.00,10.00,21.00,0.04,0.52,0.42,0.10,6.00,3.00,5.00,4.00,9.00,0.33,0.55,1.00,0.00,2.00,3.00,5.00,0.00,0.40,2.00,7.00,18.00,18.00,36.00,0.19,0.50,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,9.00,0.00,0.00,0.00,1.00,0.00,0.10,39.00,1.00,1.00,6.00,3.00,0.00,0.22,0.00,0.00,0.00,1.00,0.00,"Mohammed Al-Saiari",0.00,0.00,1.00,8.00,8.00,5.00,0.00,0.00,0.61,1.00,0.00,"Right",26.00
431209.00,"Al-Raed","Defender",7.00,3.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Mohammed Al-Shoraimi",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0",0.00
466342.00,"Al-Faisaly","Forward",3.00,0.00,3.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,"Mohammed Al-Thani",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0",0.00
243719.00,"Al-Ahli","Defender",2.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Mohammed Al-Zubaidi",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0",0.00
432906.00,"Al-Ittifaq","Midfielder",4.00,2.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Mohammed Alsubaie",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0",0.00
110072.00,"Al-Hilal","Defender",5.00,3.00,2.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Mohammed Jahfali",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Right",1.00
215215.00,"Al-Quadisiya","Defender",20.00,18.00,2.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,"Mohammed Khubrani",0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,"0",0.00
109744.00,"Ohod","Forward",5.00,5.00,0.00,2.00,0.00,2.00,8.00,10.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,8.00,10.00,0.00,0.20,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,2.00,2.00,4.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Mohammed Majrashi",0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,"0",2.00
109744.00,"Al-Faisaly","Forward",7.00,4.00,3.00,3.00,1.00,3.00,5.00,8.00,0.12,0.37,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,5.00,8.00,0.12,0.37,1.00,1.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,3.00,0.00,0.00,1.00,0.00,1.00,1.00,2.00,0.00,0.50,3.00,1.00,2.00,1.00,3.00,0.33,0.66,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Mohammed Majrashi",0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,"0",4.00
197918.00,"Al-Hazm","Midfielder",7.00,5.00,2.00,5.00,0.00,1.00,0.00,1.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Mohammed Mohsen",0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,"Right",1.00
170110.00,"Al-Ittihad","Defender",1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Mohammed Qassem Al-Nakhli",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Left",0.00
170110.00,"Al-Feiha","Defender",4.00,2.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Mohammed Qassem Al-Nakhli",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Left",1.00
109804.00,"Al-Shabab","Defender",21.00,19.00,2.00,2.00,0.00,1.00,9.00,10.00,0.00,0.10,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,7.00,8.00,0.00,0.12,0.80,0.00,1.00,0.00,0.00,2.00,2.00,0.00,0.00,0.20,0.00,0.00,0.00,1.00,5.00,6.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,5.00,0.00,1.00,3.00,0.00,0.90,0.00,0.00,0.00,0.00,0.00,"Mohammed Salem",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0",3.00
444710.00,"Al-Raed","Midfielder",5.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Mohanad Alshudukhi",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0",0.00
122485.00,"Ohod","Midfielder",15.00,13.00,2.00,9.00,1.00,4.00,11.00,15.00,0.06,0.26,4.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,1.00,2.00,0.00,0.33,1.00,1.00,2.00,1.00,3.00,0.33,0.66,0.20,1.00,2.00,0.00,2.00,10.00,12.00,0.00,0.16,0.80,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,4.00,11.00,15.00,0.06,0.26,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,3.00,0.00,0.00,0.20,1.00,0.00,0.00,0.00,0.00,"Mohmad Atiah",0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.50,0.00,0.00,"0",16.00
109965.00,"Al-Quadisiya","Forward",5.00,0.00,5.00,0.00,0.00,2.00,0.00,2.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,"Mokhtar Falatah",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0",0.00
176090.00,"Al-Feiha","Goalkeeper",2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Moslem Al-Freej",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0",0.00
