PlayerID,PlayerSurname,PlayerForename,Team,TeamId,PassBackward,PassLeft,PassRight,UnsuccessfulBallTouch,SuccessfulBallTouch,TakeOnsOverrun,CompId,SeasId,Touchesopenplayfinalthird,Touchesopenplayoppbox,Touchesopenplayoppsixyards,DeflectedGoals,DeflectedShots,GoalfrompassfromFK,GoalsfromdivingHeaders,GoalsVolleys,FastBreakGoals,FastBreakAttempts,BigChanceCreated,BigChancesScored,BigChancesOnTarget,BigChancesOffTarget,BigChancesBlocked,BigChancesFluffed,IntentionalAssist,IntentionalChancesCreated,SecondAssists,AttackingGroundDuelsWon,AttackingGroundDuelsLost,DefensiveGroundDuelsWon,DefensiveGroundDuelsLost,AttackingAerialDuelsWon,AttackingAerialDuelsLost,DefensiveAerialDuelsWon,DefensiveAerialDuelsLost,CrossesBlocked,StraightRedcard,RedCard2Yellows,TimesTackled,GoalkeeperSmother,SavesDiving,SavesFingertip,SavesParriedSafe,SavesParriedDanger,SavesStanding,SavesReaching,SavesStooping,SavesHands,SavesFeet,SavesBody,GKPickup,SavesCaught,SavesCollected,KeeperSweeperSuccessful,KeeperSweeperUnsuccessful,TotalShotsConceded,TotalBlockedShotsConceded,Xsuccessfulpassesforwards,Xsuccessfulpassesbackwards,Xsuccessfulpassesleft,Xsuccessfulpassesright,PassesReceived,LeftFootShots,ShootingAccuracyLeftFoot,RightFootShots,ShootingAccuracyRightFoot,GKLongDistribution,GKLongAccuracy,GKShortDistribution,GKShortAccuracy,SubPosition
24549200,Chenihi,Ibrahim,Al-Fateh,677200,13800.0,15900.0,19800.0,4300.0,2000,1200,20200,201800,39900,6200,600,0,100,0,0,100,0,0,500,200,300,500,100,0,200,2400,0,3300,6200,2400,1900,1200,1700,500,900,200,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5783,9275,8176,8283,63600,1300,4615,1000,4000,0,0,0,0,0
4933200,Chermiti,Amine,Al-Feiha,1048300,3600.0,1300.0,1700.0,1200.0,400,0,20200,201800,5900,1400,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,600,0,600,1000,500,800,700,600,0,100,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,9167,4615,7647,8600,300,0,0,0,0,0,0,0,900
8062900,Colak,Emre,Al-Wahda,684700,9900.0,15500.0,9400.0,1000.0,500,300,20200,201800,20000,900,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,700,0,2200,2400,1300,900,0,300,0,100,0,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7328,9697,9097,8936,45700,600,3333,0,0,0,0,0,0,400
20927300,Crysan,,Al-Baten,962300,14500.0,14100.0,15700.0,7400.0,3300,2000,20200,201800,38100,6100,0,0,0,0,0,0,0,0,700,300,400,0,0,0,100,2500,0,11500,12300,5500,5800,2600,3000,600,1000,500,0,0,11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5425,9241,8227,7516,66500,100,0,2500,6000,0,0,0,0,400
5278700,Cássio,,Al-Taawon,677800,0.0,11100.0,11000.0,0.0,200,0,20200,201800,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,600,0,0,800,0,0,0,0,0,0,3400,100,2200,1200,1500,600,700,5600,300,300,19400,300,2400,1600,200,20100,3300,5785,0,9640,9545,38400,0,0,0,0,14500,6069,14000,9857,0
17043100,Daniel Amora,,Al-Raed,677300,9500.0,34400.0,35200.0,2100.0,2300,200,20200,201800,21100,2000,0,0,0,0,0,0,0,0,200,0,0,0,0,0,100,1000,0,2500,4400,6100,5000,400,800,1400,900,100,0,0,4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6623,9789,8837,9006,96700,200,0,900,4444,0,0,0,0,0
14903700,Degenek,Milos,Al-Hilal,131700,4200.0,12000.0,11700.0,100.0,700,0,20200,201800,2600,200,200,0,0,0,0,0,0,0,100,0,0,0,0,0,100,200,0,400,200,1700,1100,500,200,600,300,100,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7519,9524,9667,9487,29200,0,0,300,0,0,0,0,0,0
16287000,Denilson,,Al-Faisaly,677700,5100.0,2300.0,3500.0,2100.0,1200,100,20200,201800,11300,3000,0,0,0,0,0,0,0,0,0,300,500,200,0,0,0,100,0,1600,2400,500,100,600,1200,400,100,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5625,9412,8261,6571,13700,200,5000,1200,7500,0,0,0,0,900
22468400,Dhaifallah Al-Qarni,,Al-Feiha,1048300,7700.0,14000.0,17000.0,1200.0,700,200,20200,201800,11300,500,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,900,1800,2300,2500,300,200,700,300,100,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6154,9610,8643,8706,39400,300,3333,1000,2000,0,0,0,0,1100
8437200,Diogo Salomão,,Al-Hazm,684600,2100.0,1500.0,3000.0,300.0,500,0,20200,201800,5700,1000,0,0,0,0,0,0,0,0,100,100,100,0,0,0,100,100,0,300,400,400,200,200,100,100,100,100,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4048,10000,8000,7000,9500,100,10000,200,10000,0,0,0,0,900
10448100,Djaniny,,Al-Ahli,677000,7100.0,8400.0,7500.0,4800.0,1500,700,20200,201800,35200,9500,700,100,100,0,0,0,0,400,400,900,900,200,0,0,300,1500,0,6500,7800,600,1300,2700,3000,400,400,0,0,0,7100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5067,9155,8452,8133,41200,600,8333,2500,6000,0,0,0,0,800
14978300,Doukha,Azzedine,Al-Raed,677300,100.0,6000.0,4600.0,300.0,0,0,20200,201800,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,100,0,0,1300,200,0,0,0,0,0,4200,0,3300,2100,1800,500,1700,7500,500,200,16900,500,2300,700,100,26500,7800,4659,0,9667,9783,18100,0,0,0,0,16700,4192,13700,9927,0
13195700,Duncan,Jack,Al-Quadisiya,677500,0.0,4100.0,4800.0,100.0,300,0,20200,201800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,600,0,0,0,0,0,0,2600,0,2500,900,3100,300,1600,6800,400,300,16400,500,3700,200,100,25600,8100,4947,0,9268,9375,15400,0,0,0,0,21800,4587,12800,10000,0
15531300,Díaz,Paulo,Al-Ahli,677000,4600.0,28000.0,25600.0,800.0,1400,100,20200,201800,5200,1500,100,0,0,0,0,0,0,0,200,0,0,0,0,0,0,300,0,1500,1300,4000,4300,600,900,5400,1100,300,100,100,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7257,9348,9464,9570,76200,100,0,400,0,0,0,0,0,900
24084700,Eissa,Haron,Ohod,962400,1600.0,1200.0,1000.0,100.0,300,0,20200,201800,3200,500,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,900,500,200,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4211,9375,6667,7000,5400,100,0,200,5000,0,0,0,0,900
3924200,El Ahmadi,Karim,Al-Ittihad,131600,11500.0,28900.0,26800.0,700.0,1900,100,20200,201800,20700,1100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,400,0,2800,2900,8200,6000,400,200,1100,1000,100,0,0,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7690,9739,9377,9515,80200,100,0,1900,3158,0,0,0,0,0
4634500,El Ghanassy,Yassine,Al-Raed,677300,7300.0,5300.0,9300.0,1500.0,1000,400,20200,201800,23900,4000,200,0,0,0,0,100,0,0,300,100,200,200,0,0,100,1000,0,3100,4500,800,800,100,600,0,600,0,0,0,4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6447,9589,7358,8387,30900,600,1667,800,6250,0,0,0,0,1100
11224800,Eslam Seraj,,Ohod,962400,4200.0,4100.0,4000.0,1000.0,500,100,20200,201800,9700,1200,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,200,0,1500,1800,400,500,700,2600,100,400,0,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,9048,7073,8250,14200,100,10000,300,3333,0,0,0,0,1000
16641800,Euller,,Al-Shabab,677400,3400.0,1800.0,10900.0,900.0,1000,300,20200,201800,10500,300,0,0,0,0,0,0,0,100,400,0,100,0,0,0,100,700,0,1800,1300,1600,1000,0,0,300,500,600,100,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6757,9706,8333,8807,26500,600,3333,100,0,0,0,0,0,1000
18218000,Fagner Alemão,,Al-Hazm,684600,2400.0,23100.0,9400.0,1100.0,2500,200,20200,201800,4400,1500,0,0,0,0,0,0,0,0,0,400,400,0,0,0,0,100,0,2500,800,8600,5100,900,1300,5000,4200,200,0,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5088,9583,9004,8617,46300,0,0,700,8571,300,6667,0,0,0
11629600,Fahad Al Ansari,,Al-Faisaly,677700,13900.0,30900.0,39700.0,1000.0,2100,200,20200,201800,15700,1000,300,0,0,0,0,0,0,0,400,0,100,0,0,0,200,1600,0,3400,2700,4100,3600,300,900,1800,1000,400,0,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7130,9640,9256,9068,89800,0,0,1800,5556,0,0,0,0,900
11176800,Fahad Al Muwallad,,Al-Ittihad,131600,8000.0,6600.0,9000.0,5100.0,2300,600,20200,201800,39300,9600,200,0,100,0,0,0,100,100,200,300,400,300,100,0,200,800,0,4900,6700,1800,1800,700,1700,200,100,0,0,0,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6463,8750,7424,7333,42400,500,6000,3400,6176,0,0,0,0,1100
42363300,Fahad Al Rashidi,,Al-Hilal,131700,0.0,0.0,0.0,100.0,0,0,20200,201800,300,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,300
42363300,Fahad Al Rashidi,,Ohod,962400,1200.0,400.0,1000.0,200.0,0,0,20200,201800,1600,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,200,100,200,200,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,10000,7500,8000,3900,0,0,100,0,0,0,0,0,700
10976500,Fahad Aljuhani,,Al-Baten,962300,6300.0,6400.0,4800.0,3200.0,700,300,20200,201800,16900,1900,0,0,0,0,0,0,0,100,100,200,300,100,0,0,100,400,0,2300,4400,1700,3000,800,1100,500,200,0,0,0,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5077,9206,7188,8333,25200,100,0,1600,5000,0,0,0,0,700
43297300,Fahad Bin Jumayah,,Al-Nassr,678000,4400.0,5300.0,2100.0,1000.0,600,100,20200,201800,10600,1700,0,0,0,0,0,0,0,100,200,100,200,0,0,0,100,600,0,1700,1500,1000,800,400,900,100,200,0,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,9773,8113,9048,14000,100,10000,500,2000,0,0,0,0,200
22362400,Fahad Ghazi,,Al-Shabab,677400,4600.0,700.0,7700.0,800.0,600,0,20200,201800,10800,1100,0,0,0,0,0,0,0,0,200,0,0,0,100,0,100,600,0,500,1100,2100,2100,0,200,100,200,300,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5581,9348,10000,8571,16800,100,0,0,0,0,0,0,0,700
10995600,Fahad Hamad,,Ohod,962400,900.0,2800.0,2700.0,400.0,200,0,20200,201800,1600,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,200,700,600,700,0,0,300,200,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6071,10000,8571,8519,7000,100,0,300,3333,0,0,0,0,1000
19748300,Faisal Almsarhe,,Al-Quadisiya,677500,0.0,100.0,100.0,0.0,100,0,20200,201800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,200,0,400,200,600,0,300,900,200,0,1500,200,300,0,0,2500,100,6522,0,10000,0,700,0,0,0,0,1600,5625,600,10000,100
10991700,Faisal Darwish,,Al-Wahda,684700,5500.0,16600.0,1900.0,700.0,600,200,20200,201800,10200,500,100,0,0,0,0,0,0,100,400,0,0,200,0,0,0,500,0,900,500,2500,2000,300,200,100,100,400,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6485,9455,8976,8421,40300,0,0,400,2500,0,0,0,0,900
19439000,Faris Alayaf,,Al-Hazm,684600,5000.0,9700.0,12000.0,900.0,1600,100,20200,201800,6400,100,0,0,0,0,0,100,0,0,0,100,100,0,0,0,0,0,0,1500,1600,3100,3500,0,400,200,200,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6510,9400,8557,9167,30800,300,3333,0,0,0,0,0,0,0
15430800,Farley,,Al-Ittifaq,568000,2100.0,1100.0,2900.0,300.0,400,200,20200,201800,3600,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,1300,700,500,100,400,100,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6154,9524,9091,8966,7400,100,10000,200,0,0,0,0,0,1100
16901800,Fatau,Mohammed,Al-Quadisiya,677500,4100.0,7100.0,6600.0,600.0,300,0,20200,201800,2800,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,900,300,2000,2600,100,200,200,800,100,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6750,9512,9437,9394,19200,100,0,100,0,0,0,0,0,0
10980100,Fawaz Al-Qarni,,Al-Ittihad,131600,100.0,3200.0,5200.0,0.0,0,0,20200,201800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,100,0,0,400,0,0,0,0,0,0,1900,0,1800,1000,1300,200,1600,4500,400,100,9600,300,1900,300,0,14500,4200,5865,10000,9688,9808,12700,0,0,0,0,10900,5229,10700,10000,0
19543100,Fawaz Al-Sagourq,,Al-Wahda,684700,9600.0,18600.0,2500.0,1800.0,1500,200,20200,201800,22700,1900,100,0,0,0,0,0,0,0,100,0,0,100,0,0,200,700,100,1200,1500,2600,2300,300,500,700,700,800,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6264,9271,8280,8800,45600,0,0,300,3333,0,0,0,0,0
11255200,Fawaz Fallatah,,Al-Quadisiya,677500,700.0,2100.0,4000.0,200.0,300,0,20200,201800,200,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,1400,800,100,100,1000,700,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4815,10000,9524,9000,7400,0,0,0,0,0,0,0,0,700
25079300,Feras Al-Birakan,,Al-Nassr,678000,1100.0,700.0,500.0,600.0,100,0,20200,201800,2700,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,400,500,300,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,9091,5714,4000,2800,100,0,0,0,0,0,0,0,1100
15154800,Feraud,Carlos,Al-Hazm,684600,3000.0,6200.0,8400.0,500.0,600,0,20200,201800,4800,700,0,0,0,0,0,0,0,0,200,0,0,0,0,0,100,900,0,800,400,2900,2300,100,500,300,200,300,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6371,9667,8387,8452,18400,0,0,200,10000,0,0,0,0,700
5888800,Fernandão,,Al-Wahda,684700,3600.0,4000.0,2400.0,2300.0,1500,100,20200,201800,9700,2800,800,0,0,0,0,100,0,100,0,200,400,200,0,0,0,200,0,1300,2600,300,1100,3300,3100,400,100,0,0,0,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3590,9722,8750,7083,14000,600,3333,600,5000,0,0,0,0,900
15220000,Fernández,Ronnie,Al-Feiha,1048300,5700.0,4700.0,8500.0,2600.0,1000,700,20200,201800,20000,3600,100,0,0,0,0,0,0,0,200,300,300,0,0,0,200,1200,0,3900,5900,900,1800,3700,3900,700,100,0,0,0,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3421,7544,6383,7059,29200,200,5000,1200,5000,0,0,0,0,900
47014600,Firas Al-Ghamdi,,Al-Ahli,677000,0.0,500.0,0.0,0.0,100,0,20200,201800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300,200,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,1100,0,0,0,0,0,0,0,0,200
22848800,Fouzair,Mohammed,Ohod,962400,1500.0,2300.0,700.0,600.0,600,0,20200,201800,6600,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,1700,1600,900,500,100,0,200,100,100,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5652,10000,6522,10000,7600,200,10000,400,5000,0,0,0,0,0
5718500,Gaman,Valerica,Al-Shabab,677400,4000.0,24500.0,7700.0,500.0,1300,0,20200,201800,3700,1400,300,0,0,0,0,0,0,0,100,0,100,0,0,0,0,400,0,800,400,2300,2100,500,1000,3000,1400,200,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6498,9750,9061,9481,50600,100,0,200,5000,600,1667,0,0,0
11922800,Garry Rodrigues,,Al-Ittihad,131600,2300.0,1100.0,3900.0,800.0,1000,100,20200,201800,10400,2000,100,0,0,0,0,0,0,0,0,0,0,100,100,0,0,200,0,1400,1600,400,800,100,0,0,100,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7037,9565,7273,8462,12200,0,0,800,3750,0,0,0,0,0
12418100,Gegé,,Al-Feiha,1048300,2100.0,8400.0,16000.0,700.0,1100,100,20200,201800,1400,1000,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,100,0,100,300,1400,1600,200,200,3100,1100,100,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6898,10000,8690,9750,30700,0,0,100,10000,0,0,0,0,200
4028300,Giovinco,Sebastian,Al-Hilal,131700,1300.0,1200.0,1600.0,600.0,200,100,20200,201800,6300,1200,0,0,0,0,0,0,0,0,200,200,200,0,0,0,100,700,100,1300,700,200,700,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,9231,6667,9375,6200,200,5000,600,6667,0,0,0,0,400
6113400,Giuliano,,Al-Nassr,678000,33500.0,29300.0,37600.0,4100.0,3400,500,20200,201800,48800,7100,600,100,100,0,0,0,0,0,700,400,700,300,200,0,100,2900,0,4800,6300,2300,2500,400,500,700,700,0,0,0,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7414,9582,9044,9362,116900,800,3750,2500,6400,0,0,0,0,0
3799800,Gomis,Bafétimbi,Al-Hilal,131700,8700.0,6900.0,9900.0,3000.0,2000,400,20200,201800,33800,14300,800,100,300,0,0,400,0,200,800,1100,1400,500,0,0,700,1400,0,2900,5100,300,1000,2100,2700,400,400,0,0,0,4400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4211,8851,5797,7980,36200,1100,4545,4900,5918,0,0,0,0,700
20191800,Guanca,Cristian,Al-Ittifaq,568000,10100.0,15500.0,13100.0,3700.0,2600,300,20200,201800,36700,7100,500,100,0,0,0,100,0,0,400,1100,1500,200,0,0,200,1600,0,3300,7300,2200,2200,700,1800,200,500,0,0,0,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6458,8911,8839,8015,56800,3400,7353,1500,6667,0,0,0,0,0
1573900,Guy,Herve,Al-Quadisiya,677500,5300.0,12100.0,15100.0,700.0,900,100,20200,201800,5800,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,800,1500,2000,1500,700,500,900,200,100,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6962,9811,9339,8742,35300,0,0,0,0,0,0,0,0,0
5645100,Gómez,Jonathan,Al-Feiha,1048300,3000.0,3600.0,5900.0,900.0,500,0,20200,201800,7700,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,1800,900,1100,1000,300,300,200,100,100,0,100,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6250,9000,8611,8644,16900,0,0,1300,3846,0,0,0,0,300
18027400,Hamad Al-Juhaim,,Al-Fateh,677200,4500.0,4500.0,3900.0,2400.0,1200,200,20200,201800,11800,3000,0,0,0,0,0,0,0,0,100,100,200,100,0,0,0,100,0,1700,2700,500,900,1300,5000,500,700,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5294,8444,8222,6923,16000,200,5000,300,6667,0,0,0,0,1000
14985900,Hamdallah,Abderazak,Al-Nassr,678000,10000.0,6600.0,10900.0,4300.0,2500,400,20200,201800,40300,13700,900,0,400,0,0,200,100,100,800,1500,1900,600,100,0,400,1700,0,4800,8700,1000,1900,2200,2600,300,300,0,0,0,7600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5146,8400,6667,7890,45500,1400,7143,3100,7419,0,0,0,0,1000
19781500,Hamdan Al Ruwaili,,Al-Taawon,677800,2400.0,5900.0,500.0,800.0,600,100,20200,201800,6200,400,0,0,0,0,0,0,0,0,200,0,0,0,0,0,100,400,0,1900,1000,1200,800,100,100,300,400,200,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4821,9167,9153,10000,15200,0,0,100,0,0,0,0,0,200
24860300,Hamdan Al Shamrani,,Al-Faisaly,677700,12400.0,2400.0,24700.0,3600.0,2200,1300,20200,201800,25700,2000,0,0,0,0,0,0,0,0,100,100,100,200,0,0,200,800,100,3300,4500,8800,5400,700,500,3000,900,1200,100,0,4400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6027,9516,6667,8502,61200,800,5000,100,0,0,0,0,0,300
17780900,Hamed Al-Mansour,,Al-Nassr,678000,5200.0,4800.0,10700.0,1100.0,700,300,20200,201800,12000,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,300,0,1800,1700,3700,3000,900,100,1400,1300,400,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5816,9808,8542,9159,34400,200,5000,200,5000,100,0,0,0,0
44130600,Hamed Alghamdi,,Al-Ittifaq,568000,300.0,0.0,100.0,200.0,100,0,20200,201800,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6667,0,10000,600,0,0,100,10000,0,0,0,0,900
46403300,Hamed Taleb,,Al-Hazm,684600,500.0,1100.0,1400.0,600.0,600,0,20200,201800,3600,600,100,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,1100,600,400,500,500,800,0,200,0,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5882,6000,6364,7857,4100,0,0,0,0,0,0,0,0,700
45475700,Hammoudan,Ahmed,Al-Raed,677300,9600.0,19000.0,6200.0,5100.0,1700,1400,20200,201800,44800,9000,700,0,0,0,0,0,0,100,400,300,400,0,0,0,400,1100,0,5400,7000,2900,2800,1500,2100,300,500,100,0,0,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5467,8958,6737,7581,49400,400,5000,1900,5789,0,0,0,0,700
44590100,Haroune Camara,,Al-Quadisiya,677500,8200.0,5200.0,4700.0,4700.0,1800,800,20200,201800,24100,7400,400,0,0,0,0,0,200,300,300,600,700,200,0,0,200,800,100,3100,8500,1400,1600,1100,3300,500,500,0,0,0,6100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4583,8293,6731,7234,24200,800,5000,1000,7000,0,0,0,0,900
8894500,Hasani,Ferhan,Al-Raed,677300,12600.0,13600.0,16700.0,2400.0,1800,500,20200,201800,25900,3200,0,0,100,0,0,0,0,0,100,100,200,100,0,0,0,1400,100,5700,3500,2600,2800,700,2400,400,400,400,0,0,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6150,9286,8456,8503,54100,300,6667,1600,5625,0,0,0,0,1100
19750000,Hassan Al-Habib,,Al-Ittifaq,568000,3100.0,4100.0,6800.0,1100.0,600,0,20200,201800,9100,900,200,0,0,0,0,0,0,100,200,100,200,0,0,0,200,300,0,1800,2400,1200,2000,800,2300,0,0,0,100,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5942,8710,7805,8235,19800,100,10000,400,7500,0,0,0,0,1100
10972900,Hassan Al-Raheb,,Al-Shabab,677400,1100.0,700.0,600.0,500.0,700,100,20200,201800,3700,1000,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,400,400,0,200,100,1100,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,9091,7143,5000,4300,100,10000,100,0,0,0,0,0,800
21522500,Hassan Alamiri,,Al-Quadisiya,677500,1300.0,1500.0,2000.0,500.0,300,100,20200,201800,3900,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,600,1200,500,100,200,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8235,8462,10000,9000,6200,100,10000,0,0,0,0,0,0,1000
12248200,Hassan Kadesh,,Al-Hilal,131700,7200.0,1900.0,20800.0,1300.0,900,100,20200,201800,19000,500,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1100,100,2000,1700,3300,1800,500,100,1100,700,400,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7523,9722,9474,9231,44400,0,0,0,0,0,0,0,0,1100
10994300,Hassan Muath,,Al-Shabab,677400,3700.0,7300.0,400.0,1000.0,1200,0,20200,201800,8000,900,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,400,0,500,400,1400,1000,100,0,600,300,0,0,100,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4915,9459,8219,5000,15500,0,0,800,2500,0,0,0,0,0
10994300,Hassan Muath,,Al-Ittihad,131600,2200.0,8800.0,700.0,600.0,200,400,20200,201800,8400,1000,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,500,0,500,1100,100,900,100,200,200,100,100,100,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6538,9091,8636,10000,18100,0,0,600,1667,0,0,0,0,1000
24104600,Hassan Sharahili,,Al-Baten,962300,400.0,400.0,200.0,400.0,0,0,20200,201800,1700,500,200,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,300,300,200,0,200,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,7500,5000,5000,1700,0,0,100,10000,0,0,0,0,700
